key,name,cap,document_date,url,header,cash_flow,dollar_sign,average volume,EMA traded dollar amount,points
AAP,AUSTRALIAN AGRICULTURAL PROJECTS LIMITED,3661194,2023-04-28T15:53:30+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p53yhvmnzj9x.pdf,Quarterly Update and Appendix 4C - March 2023,639000.0,$A,111638,1611.4517876485559,1
AD1,AD1 HOLDINGS LIMITED,4935414,2023-04-26T07:59:31+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzfnxpmthkdh.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,625000.0,$A,338177,1788.103969115353,1
FFF,FORBIDDEN FOODS LIMITED,2200958,2023-04-28T08:37:29+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3b9zwhsrx61.pdf,Quarterly Activities Report / Appendix 4C Cashflow,621000.0,$A,699086,15646.976628015826,3
IEQ,INTERNATIONAL EQUITIES CORPORATION LIMITED.,4359602,2023-04-28T10:26:37+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p44bjwyrrstw.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,613000.0,$A,3125,2125.0,1
HPP,HEALTH AND PLANT PROTEIN GROUP LIMITED,6509499,2023-04-27T18:57:48+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2n2ds080x05.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,612000.0,$A,235053,7558.710265870101,2
OPL,OPYL LIMITED,1521236,2023-04-28T17:01:11+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5hbc6f4xrwq.pdf,Opyl - Business Update & Appendix 4C,605000.0,$A,128669,2534.249722477703,1
KNM,KNEOMEDIA LIMITED,6019141,2023-04-28T10:03:16+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4259wdfw4dh.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,601000.0,$A,938494,4793.366052797704,2
AOA,AUSMON RESOURCES LIMITED,4134357,2023-04-28T12:50:21+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4k1s6l3g19c.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,590000.0,$A,1034878,3777.7152398896064,2
ACU,ACUMENTIS GROUP LIMITED,14181349,2023-04-19T13:22:14+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nt1t72s0lm73.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,582000.0,$A,107526,8197.541518112426,2
RNX,RENEGADE EXPLORATION LIMITED,11377485,2023-04-27T10:21:51+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1wncp0zkjfx.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,581000.0,$A,2135280,27136.606564195736,5
MEB,MEDIBIO LIMITED,4314594,2023-04-27T07:56:59+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p14626fjgdd6.pdf,March 2023 Quarterly Activities Report and Appendix 4C,566000.0,$A,920732,889.0450103803267,1
IVT,INVENTIS LIMITED,2590306,2023-04-18T09:21:20+1000,https://announcements.asx.com.au/asxpdf/20230418/pdf/45nrgjymyxfnh9.pdf,Appendix 4C & Operational Report,563000.0,$A,116358,5701.787224946637,2
WBE,WHITEBARK ENERGY LTD,7339661,2023-05-11T17:25:13+1000,https://announcements.asx.com.au/asxpdf/20230511/pdf/05pm5nsygc72ys.pdf,March 2023 Quarterly Report and Appendix 5B Amendment,552000.0,$A,5563168,4019.2798943672205,2
GBE,GLOBE METALS & MINING LIMITED,30406122,2023-04-28T19:02:01+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5w3qk8yx60t.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,543000.0,$A,346543,22477.58869543121,4
CAQ,CAQ HOLDINGS LIMITED,8613435,2023-04-28T15:23:32+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p506fb1cmf04.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,541000.0,$A,38216,564.1196413932637,1
RAG,RAGNAR METALS LIMITED,7583698,2023-04-28T17:46:54+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5nsqy0s2vrh.pdf,Quarterly Cashflow Report,540000.0,$A,673251,14316.55807923638,3
EMP,EMPEROR ENERGY LIMITED,3226350,2023-04-28T09:58:10+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p45vs3p993gj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,537000.0,$A,592217,6480.01889213366,2
CLE,CYCLONE METALS LIMITED,10264505,2023-04-25T19:30:38+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nz7mtlgwv8sk.pdf,Quarterly Activities Report and Appendix 5B,505000.0,$A,5310753,5810.721150149308,2
NC6,NANOLLOSE LIMITED,7742091,2023-04-28T09:58:10+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p41d5cs4m5sr.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,486000.0,$A,73186,3648.184145773906,1
RVS,REVASUM INC.,18535414,2023-04-27T08:51:08+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1cqh3pqx1zd.pdf,Q1 Appendix 4C,486000.0,$US,60478,15046.304107149375,3
SER,STRATEGIC ENERGY RESOURCES LIMITED,5341387,2023-04-27T09:47:59+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1s0r0z2047h.pdf,March 2023 Quarterly Activities & Cashflow Reports,484000.0,$A,94548,2096.875321812645,1
KEY,KEY PETROLEUM LIMITED,1967928,2023-04-28T00:24:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p30j46kdpgtl.pdf,March 2023 Quarterly Activities Report & Appendix 5B,481000.0,$A,1380650,1432.9097824449204,1
PNT,PANTHER METALS LTD,7482200,2023-04-28T17:15:18+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5kckplr8pf3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,481000.0,$A,80013,5266.586603438426,2
CNJ,CONICO LTD,12560760,2023-04-24T15:17:42+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nyhjpvk9vrk0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,473000.0,$A,1160597,9954.315640092234,2
VIG,VICTOR GROUP HOLDINGS LIMITED,17166800,2023-04-28T12:56:21+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4k6qd03kb2f.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,471000.0,$A,1833,93.87586653709103,1
RIE,RIEDEL RESOURCES LIMITED,8258535,2023-04-28T16:08:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p56h209p1m9f.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,456000.0,$A,1110706,4317.988746807134,2
CBY,CANTERBURY RESOURCES LIMITED,4335706,2023-04-28T13:19:57+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4mk7flcnvmn.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,453000.0,$A,128295,4680.739185765635,2
JPR,JUPITER ENERGY LIMITED,23367152,2023-04-21T09:28:29+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw4c9b8b91v8.pdf,March 2023 Appendix 5B,450000.0,$A,53199,1155.5540821293137,1
SHG,SINGULAR HEALTH GROUP LTD,5815038,2023-04-23T15:20:57+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxl978g36tz7.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,441000.0,$A,128154,8631.61873341964,2
ARN,ALDORO RESOURCES LIMITED,18819324,2023-04-24T12:26:45+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45ny8ch6m23873.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,425000.0,$A,46220,5823.979767959191,2
LER,LEAF RESOURCES LTD,28868544,2023-04-27T14:04:02+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p25yvpjdh2f8.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,400000.0,$A,594935,9247.160368162768,2
REC,RECHARGE METALS LIMITED,26649063,2023-04-27T23:39:26+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2znyt3r0mnr.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,390000.0,$A,741831,169132.5244407968,8
1ST,1ST GROUP LIMITED,7084956,2023-04-21T16:31:21+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nwmszs74lp05.pdf,Appendix 4C - quarterly,377000.0,$A,953422,3983.4131386419167,2
OSX,OSTEOPORE LIMITED,15143993,2023-04-28T07:10:57+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p370bgdnt57p.pdf,Activities Update Qtr Ending March 2023 and Appendix 4C,377000.0,$A,93075,11273.932744840158,3
AYM,AUSTRALIA UNITED MINING LIMITED,3685155,2023-04-25T23:36:43+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nz8r0vqxw7qw.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,375000.0,$A,257660,450.6652236639489,1
WEL,WINCHESTER ENERGY LTD,3061266,2023-04-28T09:50:18+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3zhs3zhntfp.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,371000.0,$USD,1150479,3597.2793635486987,1
ESR,ESTRELLA RESOURCES LIMITED,13352147,2023-04-28T10:55:50+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p46mhybgtr63.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,356000.0,$A,797881,6288.922251913951,2
LNU,LINIUS TECHNOLOGIES LIMITED,14356099,2023-04-28T09:13:25+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3mzt5ly7bmq.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,353000.0,$A,4335588,18475.41022950718,4
POL,POLYMETALS RESOURCES LTD,47115313,2023-04-28T08:59:36+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3k28j04fqt2.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,337000.0,$A,67314,23356.85101668038,4
MEG,MEGADO MINERALS LTD,12977233,2023-04-25T21:26:15+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzb38rj3vlgz.pdf,Quarterly Activities Report & Appendix 5B,328000.0,$A,2018741,73832.69738358013,6
RDS,REDSTONE RESOURCES LIMITED,6631028,2023-04-28T18:46:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5th9pqsrmfl.pdf,Quarterly Activities and Cashflow Report,323000.0,$A,1898217,10627.912707512834,2
BCT,BLUECHIIP LIMITED,17791595,2023-04-28T19:08:07+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5wjbl5k7pzl.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,323000.0,$A,550041,12664.625794444959,3
RNO,RHINOMED LIMITED,20000379,2023-04-28T09:17:34+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3nry95n1zjf.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,316000.0,$A,91637,7924.416438098117,2
MXC,MGC PHARMACEUTICALS LTD,20098158,2023-04-28T09:58:18+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p41j60k59r6h.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,315000.0,$A,2875747,21594.50364536075,4
EGY,ENERGY TECHNOLOGIES LIMITED,15194692,2023-04-28T09:36:30+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3xmfb3pnjkd.pdf,Appendix 4C and Cover Ltr qtr ending 31 March 2023,309000.0,$A,155946,7037.930233001163,2
AL8,ALDERAN RESOURCES LIMITED,4316863,2023-04-28T11:37:47+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4bhlggq47jj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,299000.0,$A,620967,5667.942835626187,2
NVU,NANOVEU LIMITED,9081486,2023-04-28T09:15:54+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3thv6kl3sg3.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,296000.0,$A,93410,2382.814331202191,1
AEV,AVENIRA LIMITED,25500109,2023-04-18T17:41:24+1000,https://announcements.asx.com.au/asxpdf/20230418/pdf/45ns4jm7db69h3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,292000.0,$A,11038590,137595.02936434897,7
TMR,TEMPUS RESOURCES LTD,10290662,2023-04-28T16:04:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p55pk3yx8v4v.pdf,Quarterly Appendix 5B Cash Flow Report - March 2023,280000.0,$A,879014,32974.540710283916,5
PRS,PROSPECH LIMITED.,7203166,2023-04-27T12:30:31+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p230zwrq13f0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,275000.0,$A,9623885,526706.5250046336,10
SHO,SPORTSHERO LIMITED,14950028,2023-04-28T17:01:00+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5gm115d6j51.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,262000.0,$A,2439731,39713.42429733987,5
VAL,VALOR RESOURCES LIMITED,15212139,2023-04-28T16:27:23+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p591x6n46kfz.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,258000.0,$A,4110962,14055.880031728742,3
CMD,CASSIUS MINING LIMITED,8578351,2023-04-27T12:23:30+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p22c3lzkrqk9.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,252000.0,$A,438030,12030.405389309684,3
IGN,IGNITE LIMITED,6539499,2023-04-19T16:38:26+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nt82xh0wf4zf.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,245000.0,$A,255041,29461.091398968885,5
NMR,NATIVE MINERAL RESOURCES HOLDINGS LIMITED,3423954,2023-04-28T17:37:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5mvhp3w7lhb.pdf,Appendix 5B Cashflow Report,243000.0,$A,192840,7316.381278737802,2
RFA,RARE FOODS AUSTRALIA LIMITED,13756070,2023-04-27T01:28:09+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0zn8mx5kgy6.pdf,Quarterly Update & Appendix 4C,239000.0,$A,50470,4349.747896423765,2
FAU,FIRST AU LIMITED,5807973,2023-04-28T15:52:42+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5454vmtwjfb.pdf,Quarterly Activities and Cash Flow Reports,234000.0,$A,7558743,31015.034309030336,5
SIT,SITE GROUP INTERNATIONAL LIMITED,10409961,2023-04-28T09:49:42+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p40h0fcvyjmp.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,226000.0,$A,3551641,8938.735699960263,2
TTA,TTA HOLDINGS LIMITED,2061351,2023-04-27T09:05:24+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1g6hpp31l2x.pdf,Appendix 4C and Activity Report - Mar 2023,225000.0,$A,29889,623.687579128519,1
RGS,REGENEUS LTD,2145058,2023-04-28T11:26:14+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p49gs9nzgx2l.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,220000.0,$A,508161,4191.259566297604,2
MEL,METGASCO LTD,14894414,2023-04-28T15:37:03+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p51kb9rh58cs.pdf,Quarterly Activities and Appendix 5B March 2023,220000.0,$A,755213,9713.842473276405,2
RPG,RAPTIS GROUP LIMITED,1269727,2023-04-27T11:40:15+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p209xrplfz1y.pdf,Quarterly Appendix 4C Cash Flow Report,219351.0,$A,25375,8233.083627470036,2
KOR,KORAB RESOURCES LIMITED,8809200,2023-04-28T13:58:04+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4qc33vxdw5f.pdf,Corrected Quarterly Activities/Appendix 5B Cash Flow Report,218000.0,$A,325593,9260.387060643137,2
GES,GENESIS RESOURCES LIMITED,3914206,2023-04-28T17:23:13+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5lhfpvvt15m.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,215000.0,$A,206952,1154.940181206849,1
HRN,HORIZON GOLD LIMITED,43813574,2023-04-21T09:17:16+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nw3bzpz8btfx.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,211000.0,$A,33771,9907.036667816032,2
RLC,REEDY LAGOON CORPORATION LIMITED,3400318,2023-04-28T11:51:05+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4cjl9pn9076.pdf,March 2023 Quarterly Activities and Cash Flow report,210000.0,$A,442024,3161.0626826517787,1
NZS,NEW ZEALAND COASTAL SEAFOODS LIMITED,3308020,2023-04-27T11:39:22+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p205gb8prz7j.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,208000.0,$A,1376102,3177.252705679298,1
NGL,NIGHTINGALE INTELLIGENT SYSTEMS INC,8659486,2023-04-28T16:45:25+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5cn0lk24rb2.pdf,Q1 2023 Quarterly Activity Report and Appendix 4C,202000.0,$USD,64636,5340.698326903134,2
AYI,A1 INVESTMENTS & RESOURCES LTD,20527433,2023-04-26T10:07:45+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzyxm4gqfbmd.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,200000.0,$A,124376,174.27161806753475,1
TTM,TITAN MINERALS LIMITED,61390384,2023-04-28T17:00:03+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5gbtg5d497y.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,193000.0,$US,774407,37955.587586723705,5
CTO,CITIGOLD CORPORATION LIMITED,11494636,2023-04-24T15:12:30+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nyfkpq2xhxrk.pdf,Quarterly Activities Report and Appendix 5B,192000.0,$A,953529,4410.635829820736,2
BMH,BAUMART HOLDINGS LIMITED,14474476,2023-04-28T12:33:06+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4hc32bwng12.pdf,Quarterly Report & Appendix 4C - March 2023,189000.0,$A,23551,2529.5886850575653,1
TSL,TITANIUM SANDS LIMITED,14063978,2023-04-28T13:28:50+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4nx8g41bd4m.pdf,Quarterly Activities Report and Appendix 5B,187000.0,$A,375139,2887.1820727406653,1
W2V,WAY 2 VAT LTD.,6130384,2023-04-28T09:01:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3t7sn19z731.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,183000.0,$A,306338,2981.9671688660883,1
PKO,PEAKO LIMITED,3765852,2023-04-26T15:50:09+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p0ck868lhcvs.pdf,March 2023 Quarterly Activities Report and Appendix 5B,176000.0,$A,627570,5577.97727003915,2
AHI,ADVANCED HEALTH INTELLIGENCE LTD,33666615,2023-04-28T15:42:40+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p560m3jxw9q1.pdf,AHI Quarterly Commentary and Cash Flow,175000.0,$A,806408,220565.15089436708,8
YAR,YARI MINERALS LIMITED,7717725,2023-04-28T00:04:27+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2yytbhsjznc.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,166000.0,$US,2057212,27779.493562566524,5
MPX,MUSTERA PROPERTY GROUP LIMITED,37501134,2023-04-28T09:17:04+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3nyzbtkjs4s.pdf,Quarterly Update and Appendix 4C - March 2023,161000.0,$A,12824,19317.463036690446,4
XST,XSTATE RESOURCES LIMITED,3215192,2023-04-28T16:06:07+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p557frlgg8zr.pdf,March 2023 Quarterly Activities and Cash Flow Report,153000.0,$A,466860,6091.303984579658,2
DTM,DART MINING NL,8442074,2023-04-28T09:25:15+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3qzcn4f040h.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,152000.0,$A,206635,9215.020092013441,2
SVG,SAVANNAH GOLDFIELDS LIMITED,20564086,2023-04-28T18:19:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5rqv219ps65.pdf,Quarterly Cashflow Report,150000.0,$A,56614,9986.667222162341,2
ZNO,ZOONO GROUP LIMITED,8546745,2023-04-26T08:22:28+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzl12bsn2pbk.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,137000.0,$NZ,87830,3273.056764983623,1
AJY,ASAPLUS RESOURCES LIMITED,2720000,2023-04-28T15:10:40+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4z1c9dt2384.pdf,Quarterly Cash Flow Report,133431.0,$A,201,80.38,1
JTL,JAYEX TECHNOLOGY LIMITED,2531507,2023-04-28T09:52:46+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3zwvf8xx2b6.pdf,March 2023 Quarterly Update and Appendix 4C,128000.0,$A,289163,2717.5830972623553,1
T3D,333D LIMITED,3189317,2023-04-17T09:38:57+1000,https://announcements.asx.com.au/asxpdf/20230417/pdf/45nq5nyfd48djg.pdf,Appendix 4C,123268.0,$A,67921,37.6643712538626,1
AQX,ALICE QUEEN LIMITED,2530288,2023-04-28T17:17:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5lrj0v4hd7q.pdf,Quarterly Activities and Cashflow Reports,118000.0,$A,5457387,5286.174736314575,2
ENV,ENOVA MINING LIMITED,4300223,2023-04-28T14:42:26+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4wgmmhbpt30.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,118000.0,$A,102618,1025.8595359337335,1
REY,REY RESOURCES LIMITED,30717893,2023-04-26T10:48:25+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p014jtw2qf9h.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,115000.0,$A,15390,1811.3412180155326,1
NTM,NT MINERALS LIMITED,7206290,2023-04-24T18:25:38+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nyplqpdscn57.pdf,Quarterly Cashflow Report - March 2023,108000.0,$A,710862,5776.263042149573,2
SCT,SCOUT SECURITY LIMITED,5074696,2023-04-28T09:44:44+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3yznws5qcsc.pdf,Appendix 4C and Quarterly Activities Report,103000.0,$A,251125,7539.563595149098,2
X2M,X2M CONNECT LIMITED,11464310,2023-04-28T16:39:38+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5c7rrsk8h69.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,94000.0,$A,69129,2712.7473558322035,1
HCT,HOLISTA COLLTECH LIMITED,4182001,2023-04-27T08:32:54+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1mrzp8ykwky.pdf,Quarterly Activity and Cashflow Report,78000.0,$A,104072,1491.665114816194,1
TZN,TERRAMIN AUSTRALIA LIMITED.,52914068,2023-04-27T10:24:36+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1wvwqrtb275.pdf,March 2023 Quarterly Activities Report and Appendix 5B,76000.0,$A,447909,8075.437185928601,2
AO1,ASSETOWL LIMITED,1947130,2023-05-23T19:02:44+1000,https://announcements.asx.com.au/asxpdf/20230523/pdf/05pz6xfy07yjln.pdf,Amendment to Appendix 4C,74000.0,$A,1556843,1570.3561841997948,1
ACP,AUDALIA RESOURCES LIMITED,6921362,2023-04-28T14:10:54+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4s0qc8t9nny.pdf,March 2023 Quarterly Activities Report and Appendix 5B,71000.0,$A,131802,1160.000188502363,1
ENX,ENEGEX LIMITED,7009404,2023-04-28T14:16:28+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4t2njj2hkny.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,67000.0,$A,138984,3279.036723370769,1
NME,NEX METALS EXPLORATION LIMITED,5576380,2023-04-28T13:09:19+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4qtl3r9zjsd.pdf,March Quarter Activities-Cashflow,59000.0,$A,49380,734.2661400868062,1
MBX,MY FOODIE BOX LIMITED,687946,2023-04-28T17:48:32+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5p680pmgp8f.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,58000.0,$A,60839,885.7570999573278,1
