key,name,cap,document_date,url,header,cash_flow,dollar_sign,debt_flow
CUS,COPPER SEARCH LIMITED,25546462,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s07ssc9d55jx.pdf,Copper Search Quarterly Activities and Cashflow Report,5780000.0,$A,0.0
OSL,ONCOSIL MEDICAL LTD,25685935,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s21mj8w9jgby.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,9394000.0,$A,check
NXM,NEXUS MINERALS LIMITED,25710811,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1m2l5mr7h8l.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4424000.0,$A,0.0
FTZ,FERTOZ LIMITED,25783482,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2150lllrdhv.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1221000.0,$A,0.0
BDT,BIRDDOG TECHNOLOGY LIMITED,25801373,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rz91zj647f06.pdf,BDT - Business Update & June 2023 Appendix 4C,22585000.0,$A,0.0
JPR,JUPITER ENERGY LIMITED,25826853,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rwxhpgrh1qtw.pdf,Appendix 5B - Jun23,862000.0,$A,check
QXR,QX RESOURCES LIMITED,26009007,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rwywkb2rh6l6.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1824000.0,$A,0.0
UNT,UNITH LTD,26091711,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s40mhgbxvgyj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4260000.0,$A,check
LCT,LIVING CELL TECHNOLOGIES LIMITED,26162331,2023-07-27,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1jcqfnl914c.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,4111074.0,$A,check
REC,RECHARGE METALS LIMITED,26167714,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4mn9hlj6705.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2594000.0,$A,0.0
EZZ,EZZ LIFE SCIENCE HOLDINGS LIMITED,26477100,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s05hql4037f1.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,13831000.0,$A,0.0
ECS,ECS BOTANICS HOLDINGS LTD,26561536,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rx891bkc32jc.pdf,Quarterly Activities/Appendix 4C (Replacement),2540000.0,$A,0.0
OAU,ORA GOLD LIMITED,26621551,2023-07-20,https://announcements.asx.com.au/asxpdf/20230720/pdf/05rt789qb777m7.pdf,Third Quarter Activities & Cashflow Report,1585000.0,$A,0.0
PWN,PARKWAY CORPORATE LIMITED,26721826,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1l1nqf7wv4l.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2048000.0,$A,check
ITM,ITECH MINERALS LTD,26880384,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rzfckljxdmrk.pdf,Quarterly Activities and Cashflow Report 30 June 2023,6778000.0,$A,0.0
ME1,MELODIOL GLOBAL HEALTH LIMITED,26885538,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5l117jmqs26.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1057000.0,$A,3025000.0
AQI,ALICANTO MINERALS LIMITED,27016840,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3v70vjxc586.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3066000.0,$A,0.0
BIT,BIOTRON LIMITED,27058347,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1vhc7qtdjbl.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3984000.0,$A,0.0
PNN,POWER MINERALS LIMITED,27059685,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5gwcd2pj0r4.pdf,Quarterly Appendix 5B Cash Flow Report,2373000.0,$A,0.0
VMS,VENTURE MINERALS LIMITED,27300182,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rzs86m1z5wlg.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3139000.0,$A,0.0
TLM,TALISMAN MINING LIMITED,27306451,2023-07-27,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1gyk4r3ywv5.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,9756000.0,$A,0.0
REE,RAREX LIMITED,27419794,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s59d7vltg2kj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4311000.0,$A,0.0
JAT,JATCORP LIMITED,27477470,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2n4qxjt1h4f.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,check,,check
BDX,BCAL DIAGNOSTICS LIMITED,27487692,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s08bs1s07p1t.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3174000.0,$A,check
TEG,TRIANGLE ENERGY (GLOBAL) LIMITED,27518354,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s45nzsmqqgsw.pdf,Quarterly Activities and Cashflow Report,10804000.0,$A,0.0
MAN,MANDRAKE RESOURCES LIMITED,27542956,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3rl53s8x0fb.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,16810000.0,$A,0.0
CWX,CARAWINE RESOURCES LIMITED,27554446,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s29m1p8s20dq.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3814000.0,$A,0.0
OMA,OMEGA OIL & GAS LIMITED,27799926,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5zpyn7f1k5w.pdf,Quarterly Activities Report and Appendix 5B,2154000.0,$A,0.0
CYP,CYNATA THERAPEUTICS LIMITED,27842927,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rz3k5qgwf6xw.pdf,Quarterly Activity Report & Appendix 4C,16167000.0,$A,0.0
RMI,RESOURCE MINING CORPORATION LIMITED,27862495,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s174mlj9m9d0.pdf,Amendment - Quarterly Cashflow Report - June 2023,873000.0,$A,110000.0
PAA,PHARMAUST LIMITED,27901995,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3xp314b08zd.pdf,Appendix 4C and Quarterly Update,2721000.0,$A,check
WRK,WRKR LTD,27974959,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s187dypg1rtj.pdf,Quarterly Activity Report and Appendix 4C,4108000.0,$A,3489000.0
WMG,WESTERN MINES GROUP LTD,28040816,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0l623ptfrd8.pdf,June 2023 Quarterly Activities Report & Cash Flow Report,3272000.0,$A,0.0
SRN,SUREFIRE RESOURCES NL,28073179,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5lpwln0bn20.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1488000.0,$A,0.0
KAU,KAISER REEF LIMITED,28096673,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s24vy352qr5z.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3232000.0,$A,check
STN,SATURN METALS LIMITED,28180356,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2h9489j74gp.pdf,Quarterly Activities and Cashflow Report,3504000.0,$A,0.0
BAS,BASS OIL LIMITED,28181416,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0p8lcd8q2l1.pdf,Quarterly Activities Report and Appendix 5B - June 2023,1522000.0,$USD,check
PGY,PILOT ENERGY LIMITED,28201975,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4llldnx87hp.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4053000.0,$A,0.0
EPM,ECLIPSE METALS LIMITED.,28392837,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2g64x2q83l9.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,879000.0,$A,0.0
MKR,MANUKA RESOURCES LTD.,28666113,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5mkpt7bj4bz.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,266000.0,$A,24849000.0
AUQ,ALARA RESOURCES LIMITED,28723502,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s61f2mq4dpc1.pdf,Quarterly Activities and Cashflow Report,check,,check
GTG,GENETIC TECHNOLOGIES LIMITED,28854145,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1zdxsm4kqw3.pdf,Appendix 4C and Quarterly Activities Report - June 2023,7853000.0,$A,16000.0
ADX,ADX ENERGY LTD,28881710,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s44wt38zyl5z.pdf,Quarterly Cashflow Report - June 2023,2055000.0,$A,926000.0
GWR,GWR GROUP LIMITED,28909499,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2qclyrlsns0.pdf,June Quarter Activities Report and Appendix 5B,9054000.0,$A,0.0
DXB,DIMERIX LIMITED,29104428,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1s3g024vhm5.pdf,Quarterly Appendix 4C and Activities Report,7992000.0,$A,2843000.0
AV1,ADVERITAS LIMITED,29128621,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3r260v3cl94.pdf,Quarterly Activities Report & Appendix 4C,6339000.0,$A,3000000000.0
ELT,ELEMENTOS LIMITED,29211013,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4779pm2q3w0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3450000.0,$A,0.0
AUG,AUGUSTUS MINERALS LIMITED,29266875,2023-07-21,https://announcements.asx.com.au/asxpdf/20230721/pdf/05rvnft4g7xdfs.pdf,Quarterly Cash Flow Report June 2023,8736000.0,$A,15000.0
LCL,LCL RESOURCES LIMITED,29389265,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2t0bhwwpdxj.pdf,June 2023 Quarterly Report and Appendix 5B,5779000.0,$A,0.0
DTC,DAMSTRA HOLDINGS LIMITED,29644432,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rwm09q6q3z2z.pdf,Quarterly Activities Report and Appendix 4C,7446000.0,$A,check
EMD,EMYRIA LIMITED,29755709,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4qlj8dpts0m.pdf,June 2023 Quarterly Activities Report and Appendix 4C,2733000.0,$A,920000.0
RR1,REACH RESOURCES LIMITED,30305557,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s189qngqx4v0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1230000.0,$A,450000.0
SPD,SOUTHERN PALLADIUM LIMITED,30515000,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3np0bdyvgqv.pdf,Quarterly Activities and Cashflow Reports - June 23 Qtr,check,,0.0
AZI,ALTAMIN LIMITED,30553907,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5j4mgjv4bb7.pdf,June 2023 Quarterly Report and Appendix 5B,1003000.0,$A,13000.0
DCC,DIGITALX LIMITED,30566281,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1n7jy8gxzxh.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3458000.0,$A,0.0
RLF,RLF AGTECH LTD,30643298,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3qt5sq29w4j.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,4259000.0,$A,400000.0
QEM,QEM LIMITED,30847150,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0j6rm16gz22.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1970000.0,$A,check
LER,LEAF RESOURCES LTD,30930583,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1nwj8q5lfl3.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1440000.0,$A,730000.0
USL,UNICO SILVER LIMITED,31085417,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0gpwwjhvz9p.pdf,June 2023 Quarterly Activities & Cashflow Reports,8534000.0,$A,0.0
CCE,CARNEGIE CLEAN ENERGY LIMITED,31285147,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1w4v7phn1xk.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2033000.0,$A,0.0
AR9,ARCHTIS LIMITED,31413836,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s08m4j16lvqk.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3245000.0,$A,10000.0
SVY,STAVELY MINERALS LIMITED,31451763,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rzm8rs2klqfv.pdf,Quarterly Cashflow Report - June 2023,1656000.0,$A,1600000.0
ZNC,ZENITH MINERALS LIMITED,31714279,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s509n9699bxb.pdf,Quarterly Activities Report and Appendix 5B,2272000.0,$A,0.0
FRE,FIREBRICK PHARMA LIMITED,31724412,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s064r9t73wqb.pdf,June 2023 Quarterly Activity Report & Appendix 4C,2355000.0,$A,0.0
NET,NETLINKZ LIMITED,31774755,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3yvcth8jv11.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,715000.0,$A,14250000.0
92E,92 ENERGY LIMITED,31912531,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rz7rxq1rgzmc.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2838000.0,$A,0.0
BM8,BATTERY AGE MINERALS LTD,31941095,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5lz2r52wlj1.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,3200000.0,$A,0.0
COD,CODA MINERALS LTD,31985330,2023-07-27,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1hzqt83n57b.pdf,June 2023 Quarterly Activities and Cashflow Reports,4717000.0,$A,0.0
EM2,EAGLE MOUNTAIN MINING LIMITED,32021521,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0ld69dkjkbj.pdf,June Quarter Activities Report and Appendix 5b,2237000.0,$A,0.0
BTN,BUTN LIMITED,32028255,2023-07-17,https://announcements.asx.com.au/asxpdf/20230717/pdf/05rpl9xp87638r.pdf,Appendix 4C Cash Flow Report,14634000.0,$A,81500000.0
IDA,INDIANA RESOURCES LIMITED,32140564,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5r6sbmgkpdz.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1177000.0,$A,0.0
IG6,INTERNATIONAL GRAPHITE LIMITED,32400874,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rx1jdywplng4.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,check,,check
SGA,SARYTOGAN GRAPHITE LIMITED,32501332,2023-07-20,https://announcements.asx.com.au/asxpdf/20230720/pdf/05rstqm3l5fc1s.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,check,,check
RAD,RADIOPHARM THERANOSTICS LIMITED,32574052,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4j2tb8nnhz7.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,11699000.0,$A,0.0
LPM,LITHIUM PLUS MINERALS LTD.,32578600,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2gw583nnm8t.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8305000.0,$A,0.0
TOU,TLOU ENERGY LIMITED,32786657,2023-07-25,https://announcements.asx.com.au/asxpdf/20230725/pdf/05ry2wynj0ps1t.pdf,Appendix 5B,6851000.0,$A,check
GW1,GREENWING RESOURCES LTD,32826463,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4v6gdlbt4w1.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8051000.0,$A,0.0
LEX,LEFROY EXPLORATION LIMITED,32893890,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5wtvftyrx8v.pdf,June 2023 Quarterly Cashflow Report,442000.0,$A,0.0
SPX,SPENDA LIMITED,32978675,2023-07-18,https://announcements.asx.com.au/asxpdf/20230718/pdf/05rqz6648ykb5h.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,8350000.0,$A,12600000.0
FYI,FYI RESOURCES LIMITED,32986583,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1m6l28lrqzb.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,8279000.0,$A,0.0
MOZ,MOSAIC BRANDS LIMITED,32994331,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1p2ljfqgtz5.pdf,MOZ - Activity statement and Appendix 4C - Q4 FY23,11821000.0,$A,43302000.0
CZR,CZR RESOURCES LTD,33002850,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rwz2m1mrjkgs.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2169000.0,$A,0.0
HIO,HAWSONS IRON LTD,33086558,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0mxjrj1h27z.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,7246000.0,$A,0.0
BML,BOAB METALS LIMITED,33147926,2023-07-06,https://announcements.asx.com.au/asxpdf/20230706/pdf/05rcs32kfcq5rh.pdf,Quarterly Activities and Cashflow Report,check,,0.0
GLL,GALILEE ENERGY LIMITED,33176675,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1ynjzvf05bh.pdf,June 2023 Quarterly Report & Appendix 5B,check,,check
MM1,MIDAS MINERALS LTD,33195368,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4z2g94m7dpy.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2997000.0,$A,0.0
NOU,NOUMI LIMITED,33253118,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s2n0nll6zzwq.pdf,Appendix 4C for the Qtr Ended 30 June 2023,18561000.0,$A,448894000.0
AQS,AQUIS ENTERTAINMENT LIMITED,33325389,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5tjy3jt98c1.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,10741000.0,$A,0.0
PV1,PROVARIS ENERGY LTD,33506114,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4j6w4q26mv1.pdf,June Quarterly Activities/Appendix 4C Cash Flow,5070000.0,$A,0.0
MGT,MAGNETITE MINES LIMITED.,33803628,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rzf3rkyc0wm1.pdf,Fourth Quarter Activities & Cashflow Reports - 30 June 2023,5135000.0,$A,0.0
SWF,SELFWEALTH LIMITED,34148888,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s08dsgps3zrn.pdf,Quarterly Activities Report and Appendix 4C,12402000.0,$A,0.0
BXN,BIOXYNE LIMITED,34229617,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4yw91r0n8t2.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3846000.0,$A,check
RSH,RESPIRI LIMITED,34403454,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rz3p6k51rht9.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,146000.0,$A,200000.0
SGQ,ST GEORGE MINING LIMITED,34460933,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5qymp12mcxc.pdf,Quarterly Activities and Cashflow Report,3338000.0,$A,check
UBN,URBANISE.COM LIMITED,34466778,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s0802dmhnh5b.pdf,Appendix 4C and Quarterly Activities Report,4248000.0,$A,check
MMA,MARONAN METALS LIMITED,34501599,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5dkmmzpwscv.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,5930000.0,$A,0.0
GBE,GLOBE METALS & MINING LIMITED,34967040,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4v1r077jp68.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,245000.0,$A,800000.0
MPA,MAD PAWS HOLDINGS LIMITED,35166257,2023-07-25,https://announcements.asx.com.au/asxpdf/20230725/pdf/05rxpwry34l11w.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,3076000.0,$A,0.0
MGU,MAGNUM MINING AND EXPLORATION LIMITED,35240988,2023-07-30,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3njyyr22mzy.pdf,Quarterly Appendix 5B Cash Flow Report,-0.0,$A,0.0
IND,INDUSTRIAL MINERALS LTD,35381500,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s52l133pr3qn.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1203000.0,$A,0.0
NUH,NUHEARA LIMITED,35472579,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5rhdp84c2n9.pdf,June 2023 Quarterly Appendix 4C,2352000.0,$A,2662000.0
PXS,PHARMAXIS LTD,35982945,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s3x70h849ns7.pdf,Quarterly Appendix 4C Cash Flow Report,check,,check
MEU,MARMOTA LIMITED,35999220,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s1jrr15djzc9.pdf,Quarterly Activities and Cashflow Report,4050000.0,$A,check
SES,SECOS GROUP LTD,36202321,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05ryz8w0bl43j4.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,8424000.0,$A,check
WA8,WARRIEDAR RESOURCES LIMITED,36284736,2023-07-23,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rwj37hdcfh5j.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,5701000.0,$A,check
PCK,PAINCHEK LTD,36343707,2023-07-26,https://announcements.asx.com.au/asxpdf/20230726/pdf/05rz1qyt62nlxc.pdf,Quarterly Update and Appendix 4C,check,,check
DGR,DGR GLOBAL LIMITED,36529272,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s5jyh66hmy81.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2613000.0,$A,3117000.0
5GG,PENTANET LIMITED,36625267,2023-07-20,https://announcements.asx.com.au/asxpdf/20230720/pdf/05rsv5kh5mfwdt.pdf,June 2023 4C Results Presentation,check,,check
KZA,KAZIA THERAPEUTICS LIMITED,36631828,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s44mpf87fmgc.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,5241000.0,$A,0.0
GBR,GREAT BOULDER RESOURCES LIMITED,36810761,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s439xpgqftx7.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,4284000.0,$A,0.0
HAW,HAWTHORN RESOURCES LIMITED,36851717,2023-07-21,https://announcements.asx.com.au/asxpdf/20230721/pdf/05rv3wqp0s6zyl.pdf,HAW Quarterly Activities and Cashflow - June 2023,14071000.0,$A,0.0
KNI,KUNIKO LIMITED,36973758,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s09msdwvq8kl.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1607000.0,$A,0.0
REY,REY RESOURCES LIMITED,37050569,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rx9041tfh1vh.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,240000.0,$A,15120000.0
HNR,HANNANS LTD,37093160,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s52y23kzd2n4.pdf,4th Quarter Activities & Cashflow Report,check,,check
KSN,KINGSTON RESOURCES LIMITED,37379375,2023-07-28,https://announcements.asx.com.au/asxpdf/20230728/pdf/05s21h54w6qpq8.pdf,Appendix 5B Cash Flow Report,18213000.0,$A,10106000.0
CCA,CHANGE FINANCIAL LIMITED,37659683,2023-07-27,https://announcements.asx.com.au/asxpdf/20230727/pdf/05s076992hrfr0.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,5351000.0,$US,0.0
AGN,ARGENICA THERAPEUTICS LIMITED,37677312,2023-07-24,https://announcements.asx.com.au/asxpdf/20230724/pdf/05rwrsz741jym6.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,9339000.0,$A,0.0
MTC,METALSTECH LIMITED,37720918,2023-07-31,https://announcements.asx.com.au/asxpdf/20230731/pdf/05s4t6wy0td6nk.pdf,Quarterly Appendix 5B Cash Flow Report,800000.0,$A,0.0
